artistID	name_artist	song	link_song
1260	Marduk	Memento Mori	https://i.scdn.co/image/ab67616d0000b273531c8b109baa8d7a22ab1df8
1260	Marduk	Viktoria	https://i.scdn.co/image/ab67616d0000b273d58ff6a611f6fba9884bd1fe
1260	Marduk	Those of the Unlight	https://i.scdn.co/image/ab67616d0000b273ebb31d52ba17454f45f34fb0
1260	Marduk	Infernal Eternal (Live)	https://i.scdn.co/image/ab67616d0000b27333229df4622fdd25f94d1813
1261	Sodom	M-16	https://i.scdn.co/image/ab67616d0000b2737b5d974b012014fe76228b84
1261	Sodom	Persecution Mania	https://i.scdn.co/image/ab67616d0000b27373b849e9e18514944eab9d42
1261	Sodom	Code Red	https://i.scdn.co/image/ab67616d0000b273abad1bd6664b23251c1eeade
1261	Sodom	M-16 (20th Anniversary Edition)	https://i.scdn.co/image/ab67616d0000b273e315e889746b3679edaa547e
1261	Sodom	Ten Black Years - Best Of	https://i.scdn.co/image/ab67616d0000b27376de08f3de234bf823ba8fe1
1263	Tristania	Widow's Weeds	https://i.scdn.co/image/ab67616d0000b273562985b38e7fa2e7da713baa
1263	Tristania	Beyond the Veil	https://i.scdn.co/image/ab67616d0000b273d7c2e48794b5ddc796fdea05
1263	Tristania	World of Glass	https://i.scdn.co/image/ab67616d0000b2737b9f7c94559a2a82364862e2
1263	Tristania	Darkest White	https://i.scdn.co/image/ab67616d0000b2730b12c46e5fe8b5516cf64c00
1263	Tristania	Rubicon	https://i.scdn.co/image/ab67616d0000b273525884d3f44d2e0f667baa55
1264	Carcass	Heartwork (Ultimate Edition)	https://i.scdn.co/image/ab67616d0000b273ede3e2f1dcec5db5da42ae78
1264	Carcass	Surgical Steel	https://i.scdn.co/image/ab67616d0000b2734808100ea22b75e37be9d490
1264	Carcass	Swansong	https://i.scdn.co/image/ab67616d0000b273b45da87a79b455b1600dc77e
1264	Carcass	Matteo carcassi: 25 etudes mélodiques progressives op. 60 - 6 caprices op.26	https://i.scdn.co/image/ab67616d0000b2731210aea34eec2bb6c5c2cc27
1264	Carcass	The Best of Carcass	https://i.scdn.co/image/ab67616d0000b273c2a4ed976317d7f79d17d87e
1270	Tactical Sekt	Syncope	https://i.scdn.co/image/ab67616d0000b273b3c986c5ef9fd0e11d7a4dd1
1270	Tactical Sekt	Burn Process	https://i.scdn.co/image/ab67616d0000b273ba8d9b78b202052289e7cf4c
1270	Tactical Sekt	Syncope	https://i.scdn.co/image/ab67616d0000b27318b42e09456474b5114c9d42
1270	Tactical Sekt	Geneticide	https://i.scdn.co/image/ab67616d0000b273def730193766a998a267d99d
1274	Sepultura	Kairos	https://i.scdn.co/image/ab67616d0000b2735e45315590609aff23517aa3
1274	Sepultura	Roots	https://i.scdn.co/image/ab67616d0000b2730bd5e7cce9765c2ef519424e
1274	Sepultura	Chaos A.D.	https://i.scdn.co/image/ab67616d0000b2739c0b2d74cfb910735ca55317
1274	Sepultura	Arise	https://i.scdn.co/image/ab67616d0000b2736ee5427674e1b32a79f7567a
1274	Sepultura	Beneath the Remains	https://i.scdn.co/image/ab67616d0000b27317db2369086bf97cbe5e44b1
1276	Immortal	Revolutionary, Vol. 1	https://i.scdn.co/image/ab67616d0000b273c0eaea2fcf6cea1801c770cd
1276	Immortal	Revolutionary Vol. 2	https://i.scdn.co/image/ab67616d0000b27324b59afc7c5e8d489cabd83a
1276	Immortal	Perception	https://i.scdn.co/image/ab67616d0000b27374a05b65b73c1918db688f06
1276	Immortal	The 3rd World	https://i.scdn.co/image/ab67616d0000b27354fffa5ce7f596c627c19edf
1276	Immortal	Mortal Kombat: The Album	https://i.scdn.co/image/ab67616d0000b273d3c151a433ec5f584fd4445d
1277	Velvet Acid Christ	Lust For Blood	https://i.scdn.co/image/ab67616d0000b273ec49e136163c1a0b6373e4ea
1277	Velvet Acid Christ	Ora Oblivionis	https://i.scdn.co/image/ab67616d0000b273e8fd6169d26bdf8fb3ea787b
1277	Velvet Acid Christ	The Art Of Breaking Apart	https://i.scdn.co/image/ab67616d0000b27337570f758cb6660616b4bbbf
1277	Velvet Acid Christ	Greatest Hits	https://i.scdn.co/image/ab67616d0000b273c8850529072d9bb61d3dcf62
1277	Velvet Acid Christ	Fun With Knives	https://i.scdn.co/image/ab67616d0000b273ebf1f5c164aceda4aef48144
1281	Cannibal Corpse	Tomb Of The Mutilated	https://i.scdn.co/image/ab67616d0000b27386ffd7a7e379a87c13d1b036
1281	Cannibal Corpse	Violence Unimagined	https://i.scdn.co/image/ab67616d0000b273b5c9290165a4cd1d5b37cb62
1281	Cannibal Corpse	Chaos Horrific	https://i.scdn.co/image/ab67616d0000b273320e95286c6a7031daee92e8
1281	Cannibal Corpse	Torture	https://i.scdn.co/image/ab67616d0000b2732d3c8436b5316b6074f407f9
1281	Cannibal Corpse	Evisceration Plague	https://i.scdn.co/image/ab67616d0000b273c89bfdd1198aa7939f7ec0f2
1285	Talamasca	A Brief History Of Goa-Trance	https://i.scdn.co/image/ab67616d0000b2730cb6aacff9f1afb24dae2f33
1285	Talamasca	Psychedelic Trance	https://i.scdn.co/image/ab67616d0000b2737868f4f48f3f8ce51a2c7377
1285	Talamasca	We Gonna Rock The World	https://i.scdn.co/image/ab67616d0000b273ee89b40c098342c564bfe7b1
1285	Talamasca	The Four Seasons	https://i.scdn.co/image/ab67616d0000b2736b90166e4f07be37cff671c5
1285	Talamasca	The Time Machine	https://i.scdn.co/image/ab67616d0000b273a9d8b39d037e0fe21ec38b64
1292	mind.in.a.box	Black and White	https://i.scdn.co/image/ab67616d0000b273949215b90d044719268286b4
1292	mind.in.a.box	Crossroads	https://i.scdn.co/image/ab67616d0000b273791edd954b7763f01bbf5873
1292	mind.in.a.box	R.E.T.R.O.	https://i.scdn.co/image/ab67616d0000b273bccb16ded039f297ad22a547
1292	mind.in.a.box	Lost Alone	https://i.scdn.co/image/ab67616d0000b273037de71bc794580330578b54
1292	mind.in.a.box	Broken Legacies	https://i.scdn.co/image/ab67616d0000b273109a1f64630e731e1807d4ae
1293	Absurd Minds	Tempus Fugit	https://i.scdn.co/image/ab67616d0000b2733fad99b0b5e1114da2dec483
1293	Absurd Minds	Deception	https://i.scdn.co/image/ab67616d0000b2734e2fda0d8935308791299e9c
1293	Absurd Minds	The Cycle	https://i.scdn.co/image/ab67616d0000b2734f0c65ef56dabbbdf2b6a1c3
1293	Absurd Minds	Gravitas	https://i.scdn.co/image/ab67616d0000b27368b53b32935a1f72025883f6
1293	Absurd Minds	Masterbuilder	https://i.scdn.co/image/ab67616d0000b2730289ee26e4f7d77a266ebefa
1294	Rotersand	Truth Is Fanatic Again	https://i.scdn.co/image/ab67616d0000b27398e8311387c7d87917834c69
1294	Rotersand	Grey	https://i.scdn.co/image/ab67616d0000b2733c7fde9e3f799f17335079fa
1294	Rotersand	16 Devils	https://i.scdn.co/image/ab67616d0000b273cf9366a748035f907ac7a371
1294	Rotersand	Welcome To Goodbye	https://i.scdn.co/image/ab67616d0000b2735a9e125caab8ab49fdfc485b
1294	Rotersand	Random Is Resistance	https://i.scdn.co/image/ab67616d0000b273823b86281ce6d5577a38a8b9
1295	VNV Nation	Electric Sun	https://i.scdn.co/image/ab67616d0000b27318b478b9eebd5acd7bd45cd2
1295	VNV Nation	Noire	https://i.scdn.co/image/ab67616d0000b2739bc7e2536e913de788747871
1295	VNV Nation	Automatic	https://i.scdn.co/image/ab67616d0000b273c5de67d0875a322a6083a529
1295	VNV Nation	Matter + Form	https://i.scdn.co/image/ab67616d0000b2737077ca220003e0520cb9dd33
1295	VNV Nation	Judgement	https://i.scdn.co/image/ab67616d0000b273eba3820bd5fc7b3b8141737f
1296	Seabound	Beyond Flatline	https://i.scdn.co/image/ab67616d0000b273de5152843311b9848f045279
1296	Seabound	Poisonous Friend	https://i.scdn.co/image/ab67616d0000b273fc73589d68eb0f49accd786d
1296	Seabound	Travelling	https://i.scdn.co/image/ab67616d0000b273be546e98bd70cc50c7da09bd
1296	Seabound	No Sleep Demon	https://i.scdn.co/image/ab67616d0000b273730e3c9060b91f7ba63d8120
1296	Seabound	Double - Crosser	https://i.scdn.co/image/ab67616d0000b273396468f57ce269f89be2298e
1297	Colony 5	Structures	https://i.scdn.co/image/ab67616d0000b273761d4e5665adba55eb20d761
1297	Colony 5	Black	https://i.scdn.co/image/ab67616d0000b273b7406fc123567aec2cc08221
1297	Colony 5	Lifeline	https://i.scdn.co/image/ab67616d0000b273d44aca740d004082c2826dc7
1297	Colony 5	Fixed	https://i.scdn.co/image/ab67616d0000b273223be56ab41522e540b5ed20
1297	Colony 5	5 Man Job	https://i.scdn.co/image/ab67616d0000b273f20edff7ade6d7e6dd8fb937
1298	Apoptygma Berzerk	The Singles Collection - Deluxe Bonus Track Edition (Remastered)	https://i.scdn.co/image/ab67616d0000b273fe9dfc5fec0ece5ce4aff56a
1298	Apoptygma Berzerk	You And Me Against The World	https://i.scdn.co/image/ab67616d0000b273c0e6eb54046865a9d1d943f7
1298	Apoptygma Berzerk	Harmonizer - Deluxe Bonus Track Edition (Remastered)	https://i.scdn.co/image/ab67616d0000b273093e577fdbd8e053ad017a2a
1298	Apoptygma Berzerk	7 - Deluxe Bonus Track Edition (Remastered)	https://i.scdn.co/image/ab67616d0000b273007eb68eb87aa4cba4517d7a
1298	Apoptygma Berzerk	Welcome To Earth - Deluxe Bonus Track Edition (Remastered)	https://i.scdn.co/image/ab67616d0000b27338e59d1eec774cb95357f4ce
1299	Suicide Commando	The Commandos Commit Suicide Dance Concert	https://i.scdn.co/image/ab67616d0000b2731cf71fc2b774292c5dbb2329
1299	Suicide Commando	Bind, Torture, Kill	https://i.scdn.co/image/ab67616d0000b273c23465c35e38185b80143939
1299	Suicide Commando	Implements Of Hell	https://i.scdn.co/image/ab67616d0000b273a2887d3982fccf713f76dce3
1299	Suicide Commando	See You in Hell	https://i.scdn.co/image/ab67616d0000b27381798d80c610cfb99bcfb1ff
1299	Suicide Commando	Goddestruktor	https://i.scdn.co/image/ab67616d0000b27306fefd6a1b4874975893f438
1300	Blutengel	Tränenherz	https://i.scdn.co/image/ab67616d0000b273251928d8465e496cd612d1a8
1300	Blutengel	The Victory of Light	https://i.scdn.co/image/ab67616d0000b2733b0e2a4ec9b9d3e1af68dc74
1300	Blutengel	Monument (Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273752ce5c7b07859bd5ceb0f67
1300	Blutengel	Seelenschmerz	https://i.scdn.co/image/ab67616d0000b273f9dee95a74ad63417767f0ff
1300	Blutengel	Un:Gott	https://i.scdn.co/image/ab67616d0000b273223d6ba34ed5e7f2a78e4f04
1303	Assemblage 23	Bruise	https://i.scdn.co/image/ab67616d0000b273d0df46ad861bbb8fab3cae90
1303	Assemblage 23	Defiance	https://i.scdn.co/image/ab67616d0000b27369cc0a058331ead294ee6dab
1303	Assemblage 23	Failure	https://i.scdn.co/image/ab67616d0000b2737ebd453fef167247a2f08358
1303	Assemblage 23	Bruise (Deluxe)	https://i.scdn.co/image/ab67616d0000b2737900eda5185a656dbf4bb8f0
1303	Assemblage 23	Endure	https://i.scdn.co/image/ab67616d0000b273055a160267cf58ff1e70f354
1306	Above & Beyond	Group Therapy 562	https://i.scdn.co/image/ab67616d0000b273e50da775b008561ad35ab094
1306	Above & Beyond	Group Therapy 563	https://i.scdn.co/image/ab67616d0000b273810e7b52fbdd9e45dcad9d07
1306	Above & Beyond	Flow State	https://i.scdn.co/image/ab67616d0000b273e6fe680d4517b01125992e84
1306	Above & Beyond	Group Therapy 564	https://i.scdn.co/image/ab67616d0000b2732819b6dc3c98a1ef19179c79
1306	Above & Beyond	Satellite (Above & Beyond's 2023 Progressive Mix)	https://i.scdn.co/image/ab67616d0000b273f621d6563025764a7cb00414
1312	Pride and Fall	Of Lust and Desire	https://i.scdn.co/image/ab67616d0000b27351c34ddfaee09e9ef319f550
1312	Pride and Fall	In My Time of Dying	https://i.scdn.co/image/ab67616d0000b2734a1915e214150bab7ab93126
1312	Pride and Fall	Elements of Silence	https://i.scdn.co/image/ab67616d0000b273546866ffcea52c0208c2387b
1312	Pride and Fall	Nephesh	https://i.scdn.co/image/ab67616d0000b2736d342677b182ca93a83ae7ac
1312	Pride and Fall	Red for the Dead - Black for the Mourning	https://i.scdn.co/image/ab67616d0000b2730cbedef88a8535b532bda687
1315	Wynardtage	Walk with the Shadows	https://i.scdn.co/image/ab67616d0000b2732a9ec5f2d1784956b589d2d3
1315	Wynardtage	Sleepless in Heaven	https://i.scdn.co/image/ab67616d0000b273c5ddb7c41c20a1500b9f8041
1315	Wynardtage	A Flicker Of Hope	https://i.scdn.co/image/ab67616d0000b2738b397f0cb1a01f1d6058167b
1315	Wynardtage	Close II Death	https://i.scdn.co/image/ab67616d0000b2731bb0988afdaa18f436088c7b
1315	Wynardtage	Evil Mind	https://i.scdn.co/image/ab67616d0000b273ab71278d56e03bacdb5873b3
1332	XP8	Adrenochrome	https://i.scdn.co/image/ab67616d0000b273e835855848cfcb6e7dfcc73d
1332	XP8	The Definitive Xperience: 2001 - 2016	https://i.scdn.co/image/ab67616d0000b273cd08eea30ad84acb9e4d825c
1332	XP8	Fourplay Vol.1	https://i.scdn.co/image/ab67616d0000b2732e8ccad1e6eb95fe0c83d68b
1332	XP8	Devin Booker	https://i.scdn.co/image/ab67616d0000b2738edc2d37f431eff28c1b7c0b
1332	XP8	Night Vision (88 Da Gang)	https://i.scdn.co/image/ab67616d0000b2733f70cf1a2c969e467bf45ff8
1337	Nuclear Assault	Game Over	https://i.scdn.co/image/ab67616d0000b273f0a41e9f16f13beff91dffc4
1337	Nuclear Assault	Third World Genocide (Remastered)	https://i.scdn.co/image/ab67616d0000b27349de5364378ba0f25e7ce7a2
1337	Nuclear Assault	The Plague - EP	https://i.scdn.co/image/ab67616d0000b2732b70fc6e9a5df271c8eb0e16
1337	Nuclear Assault	Something Wicked	https://i.scdn.co/image/ab67616d0000b273186c6710672207fb139a7ee2
1337	Nuclear Assault	Handle With Care	https://i.scdn.co/image/ab67616d0000b273124767f618f8b76ab030388c
1338	HammerFall	Crimson Thunder	https://i.scdn.co/image/ab67616d0000b273bceefa541bb181ec0b8d32e4
1338	HammerFall	Any Means Necessary	https://i.scdn.co/image/ab67616d0000b273c8dd5218e5719be484138964
1338	HammerFall	No Sacrifice, No Victory	https://i.scdn.co/image/ab67616d0000b273ade19b90900dab383073b9ac
1338	HammerFall	Legacy of Kings	https://i.scdn.co/image/ab67616d0000b273c74508076e95a160cf40643f
1338	HammerFall	Renegade	https://i.scdn.co/image/ab67616d0000b273f9354765b1904289474c7860
1339	Sonata Arctica	Winterheart's Guild	https://i.scdn.co/image/ab67616d0000b2732b7e571002b007ce6f687d69
1339	Sonata Arctica	Ecliptica (International Version)	https://i.scdn.co/image/ab67616d0000b273c579b15206ab88f6dcad44f6
1339	Sonata Arctica	Ecliptica Revisited: 15th Anniversary Edition	https://i.scdn.co/image/ab67616d0000b2733bfd443baa6ed136f98e1c36
1339	Sonata Arctica	Reckoning Night	https://i.scdn.co/image/ab67616d0000b2734721f9a117951657e4f920c7
1339	Sonata Arctica	Silence	https://i.scdn.co/image/ab67616d0000b273291c543939d444557269bd15
1342	Gamma Ray	Power Plant	https://i.scdn.co/image/ab67616d0000b273974a3f96a9d1b54e5354fc5f
1342	Gamma Ray	The Best (Of)	https://i.scdn.co/image/ab67616d0000b2736c5a8250bfab8f8086e6e649
1342	Gamma Ray	No World Order	https://i.scdn.co/image/ab67616d0000b27364133a7ae5d24ed7e279a932
1342	Gamma Ray	Master Of Confusion	https://i.scdn.co/image/ab67616d0000b2731f5d4c38ba66054e6d9f5731
1342	Gamma Ray	Somewhere out in Space	https://i.scdn.co/image/ab67616d0000b273f48a71b40a14122257dcd819
1343	Queensrÿche	Rage For Order (Remastered) [Expanded Edition]	https://i.scdn.co/image/ab67616d0000b273c77191e40aa8374e6c18bb81
1343	Queensrÿche	The Warning (Remastered / Expanded Edition)	https://i.scdn.co/image/ab67616d0000b27343be68e50d7da74c12aa087e
1343	Queensrÿche	Empire - 20th Anniversary Edition	https://i.scdn.co/image/ab67616d0000b273eeb8caa4fee70e9f8ec15d3b
1343	Queensrÿche	Operation: Mindcrime (Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273dcd00578b5f2c8f12ad62b84
1343	Queensrÿche	Operation: Mindcrime (Remastered / Expanded Edition)	https://i.scdn.co/image/ab67616d0000b27302cef687536fc65c76563557
1344	Annihilator	Re-Kill	https://i.scdn.co/image/ab67616d0000b273f3f14a6b2cfd02b2afb44465
1344	Annihilator	The Battle of Yaldabaoth	https://i.scdn.co/image/ab67616d0000b2733403def0c03d9923c69e1f14
1344	Annihilator	Alice In Hell	https://i.scdn.co/image/ab67616d0000b273505091cebd764c3a13590265
1344	Annihilator	The Elysian Grandeval Galèriarch	https://i.scdn.co/image/ab67616d0000b273adf2d51bd20ce947745e703f
1344	Annihilator	The Palpable Leprosy of Pollution	https://i.scdn.co/image/ab67616d0000b2731435948f70bae1fc385ab259
1347	Sabaton	The Last Stand	https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa
1347	Sabaton	Heroes	https://i.scdn.co/image/ab67616d0000b273735eecca68d3bb03e2e35a75
1347	Sabaton	The Great War	https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd
1347	Sabaton	The War to End All Wars	https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c
1347	Sabaton	The Art of War (Re-Armed)	https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242
1348	Alestorm	Seventh Rum of a Seventh Rum (Deluxe Version)	https://i.scdn.co/image/ab67616d0000b2731841132f541d2b7689b7ffa3
1348	Alestorm	Curse of the Crystal Coconut (Deluxe Version)	https://i.scdn.co/image/ab67616d0000b273f51bc6482ff549f427eddce5
1348	Alestorm	Black Sails at Midnight	https://i.scdn.co/image/ab67616d0000b2732129499f41a75fdc416d93d4
1348	Alestorm	Sunset on the Golden Age	https://i.scdn.co/image/ab67616d0000b273290f95bfc9d0290948ff1e71
1348	Alestorm	No Grave but the Sea (Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273fad3ba364169e885875e3d13
1349	Rhapsody of Fire	Symphony of Enchanted Lands	https://i.scdn.co/image/ab67616d0000b273a301556ae9251d48983709c4
1349	Rhapsody of Fire	Dawn of Victory	https://i.scdn.co/image/ab67616d0000b273012217969f1979b6f050068b
1349	Rhapsody of Fire	Legendary Years (Re-Recorded)	https://i.scdn.co/image/ab67616d0000b27311b32ec8f429d5bcfbc8bd21
1349	Rhapsody of Fire	The Eighth Mountain	https://i.scdn.co/image/ab67616d0000b273b9d83c5fa370a475daa69274
1349	Rhapsody of Fire	Power of the Dragonflame	https://i.scdn.co/image/ab67616d0000b273dfd60a91b7c7b2689937ec56
1350	Edguy	Vain Glory Opera	https://i.scdn.co/image/ab67616d0000b273661fa273ca23e7b9859a03c7
1350	Edguy	Hellfire Club	https://i.scdn.co/image/ab67616d0000b273683db7c73d8bc4c99a1cccd7
1350	Edguy	Mandrake	https://i.scdn.co/image/ab67616d0000b273ed44479d621cb05e1ed6775b
1350	Edguy	Rocket Ride	https://i.scdn.co/image/ab67616d0000b273cee8a6267baad67e116b893c
1350	Edguy	The Singles	https://i.scdn.co/image/ab67616d0000b273834529912144b18eb39d773b
1351	Tenacious D	The Pick Of Destiny	https://i.scdn.co/image/ab67616d0000b273471fc4fc6166fd3d74ede183
1351	Tenacious D	Tenacious D	https://i.scdn.co/image/ab67616d0000b273ee0285c63a334af9b91fa12b
1351	Tenacious D	Tenacious D's The Who Medley	https://i.scdn.co/image/ab67616d0000b273d9697124944d12a3b9308e7c
1351	Tenacious D	Tenacious D	https://i.scdn.co/image/ab67616d0000b273869a8f064058a6e0ae44e089
1351	Tenacious D	The Pick Of Destiny	https://i.scdn.co/image/ab67616d0000b273bc90b4b507565e1fae75033d
1352	Death Angel	and the angels wouldn't help you... because they've all gone away	https://i.scdn.co/image/ab67616d0000b273e503828718e01676f2f3ab81
1352	Death Angel	Angel Style	https://i.scdn.co/image/ab67616d0000b273412c0edd9d90effed6e5911b
1352	Death Angel	After Angel	https://i.scdn.co/image/ab67616d0000b273525e44cdf30a90015720c865
1352	Death Angel	The Evil Divide	https://i.scdn.co/image/ab67616d0000b27368cefe21188db23797227da7
1352	Death Angel	depressed angels	https://i.scdn.co/image/ab67616d0000b2737935412264e1061e18dd3d2d
1353	Running Wild	Running Wild - 20 Years In History	https://i.scdn.co/image/ab67616d0000b27394fab069cb5693615107ca66
1353	Running Wild	Under Jolly Roger	https://i.scdn.co/image/ab67616d0000b27398a5f2ec79e9f31b75bb456e
1353	Running Wild	Ride on the Wild Side	https://i.scdn.co/image/ab67616d0000b2730cc619ec631e67ec4559f38a
1353	Running Wild	Port Royal	https://i.scdn.co/image/ab67616d0000b27352c8f8959a0db890fc224f6f
1353	Running Wild	Wild Side	https://i.scdn.co/image/ab67616d0000b273127125531ebeedb12e2f8a13
1358	Judas Priest	British Steel	https://i.scdn.co/image/ab67616d0000b273be0e5ebab8c61469b1ff9f62
1358	Judas Priest	Priest...Live!	https://i.scdn.co/image/ab67616d0000b27318113a835bf741e501910640
1358	Judas Priest	Painkiller	https://i.scdn.co/image/ab67616d0000b27360db4ca924d17bc6754e89aa
1358	Judas Priest	Screaming For Vengeance (Expanded Edition)	https://i.scdn.co/image/ab67616d0000b273475bd4fb40ba687fbf002c82
1358	Judas Priest	The Essential Judas Priest	https://i.scdn.co/image/ab67616d0000b273795981ece16c987b2c0017e1
1360	Motörhead	Inferno	https://i.scdn.co/image/ab67616d0000b273e4c6885c154d2e5162884ba6
1360	Motörhead	Bad Magic	https://i.scdn.co/image/ab67616d0000b27335b663121cfffd62c0b83500
1360	Motörhead	March Or Die	https://i.scdn.co/image/ab67616d0000b273ca932ec5d2574eda5efbcb6e
1360	Motörhead	Overkill (Expanded Edition)	https://i.scdn.co/image/ab67616d0000b27330544be6e5ee1b9e88957f94
1360	Motörhead	Ace of Spades (Expanded Edition)	https://i.scdn.co/image/ab67616d0000b273471f2ffab78e922fd9e576d3
1364	Exodus	Fabulous Disaster	https://i.scdn.co/image/ab67616d0000b2732ef4d96c04c376e38d1b481b
1364	Exodus	Tempo of the Damned	https://i.scdn.co/image/ab67616d0000b273378c4ee63d4511e43d0398b8
1364	Exodus	Metro Exodus Soundtrack	https://i.scdn.co/image/ab67616d0000b27361ef5c66240a84435d3bf32b
1364	Exodus	Bonded by Blood	https://i.scdn.co/image/ab67616d0000b2735d958268f9f9dcb4eb1fbcb1
1364	Exodus	Persona Non Grata	https://i.scdn.co/image/ab67616d0000b27380228831b11a7f334e32dfea
1366	W.A.S.P.	Bavarian Fruit Bread	https://i.scdn.co/image/ab67616d0000b27354a30ecfc3b9254b4eb598e6
1366	W.A.S.P.	Capitol Collectors Series	https://i.scdn.co/image/ab67616d0000b273367e85808d7faa6305951acb
1366	W.A.S.P.	W.A.S.P.	https://i.scdn.co/image/ab67616d0000b273b1aa6ce113de70498eb295da
1366	W.A.S.P.	Shotgun	https://i.scdn.co/image/ab67616d0000b27351e03cc86cd5042de1c63800
1366	W.A.S.P.	Express Yourself	https://i.scdn.co/image/ab67616d0000b2734c70dc9cd6f4b9c62a4cdd38
1369	Black Sabbath	Black Sabbath (2014 Remaster)	https://i.scdn.co/image/ab67616d0000b273975ae67d8fb422586b8e2f83
1369	Black Sabbath	Paranoid (Remaster)	https://i.scdn.co/image/ab67616d0000b273d5fccf9ce08b6a1e7d12a222
1369	Black Sabbath	Master of Reality (2014 Remaster)	https://i.scdn.co/image/ab67616d0000b273c199494ba9ea2b73e9208f91
1369	Black Sabbath	Sabbath Bloody Sabbath (2014 Remaster)	https://i.scdn.co/image/ab67616d0000b27347e9e769c9f540dd0464ba32
1369	Black Sabbath	The Ultimate Collection	https://i.scdn.co/image/ab67616d0000b27343f594be3179178ce058786f
1372	Deep Purple	Deep Purple in Rock	https://i.scdn.co/image/ab67616d0000b273c093f46ed58856808fef4c8d
1372	Deep Purple	The Very Best of Deep Purple	https://i.scdn.co/image/ab67616d0000b273067c49b756cf6c3b196bbe8e
1372	Deep Purple	Deep Purple	https://i.scdn.co/image/ab67616d0000b27308401a93bcef4888103a5ea2
1372	Deep Purple	Deepest Purple (30th Anniversary Edition)	https://i.scdn.co/image/ab67616d0000b273a04fa6145bf7d65210280cd7
1372	Deep Purple	Machine Head	https://i.scdn.co/image/ab67616d0000b273bc9b44e950d5440ff65ea926
1375	Snow Patrol	Fallen Empires	https://i.scdn.co/image/ab67616d0000b273038bb431d742c5c0b0dfade7
1375	Snow Patrol	Eyes Open	https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f
1375	Snow Patrol	A Hundred Million Suns	https://i.scdn.co/image/ab67616d0000b2734cf663d87d1831002fea4158
1375	Snow Patrol	Greatest Hits	https://i.scdn.co/image/ab67616d0000b273caad0084857d839bc366450d
1375	Snow Patrol	Final Straw	https://i.scdn.co/image/ab67616d0000b2733da246ae81087859a89fe42a
1376	White Lies	FIVE V2	https://i.scdn.co/image/ab67616d0000b27368c7c4d7b76d3b35cae09f73
1376	White Lies	BIG TV	https://i.scdn.co/image/ab67616d0000b2730dd5179e70e540bea05ec098
1376	White Lies	White Lies	https://i.scdn.co/image/ab67616d0000b273f8157b84ac429e1a1fe9e0ea
1376	White Lies	To Lose My Life... (Bonus remix version)	https://i.scdn.co/image/ab67616d0000b273a5e8c52572e7bb4765c78f42
1376	White Lies	Friends	https://i.scdn.co/image/ab67616d0000b2730b1757b77b8decc5116078c8
1377	The Fray	Scars & Stories	https://i.scdn.co/image/ab67616d0000b273e7ef73d040634f914aba952e
1377	The Fray	The Fray	https://i.scdn.co/image/ab67616d0000b27392b32435efed601fc8f1045d
1377	The Fray	How To Save A Life	https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4
1377	The Fray	Toward the Fray	https://i.scdn.co/image/ab67616d0000b273f72f484f1c239d42bdccdc82
1377	The Fray	Through the Years: The Best of The Fray	https://i.scdn.co/image/ab67616d0000b2733a8b5e3b127fc70534ecae7d
1378	Jimmy Eat World	Clarity (Expanded Edition)	https://i.scdn.co/image/ab67616d0000b273a1f2250ac7578d85938078ef
1378	Jimmy Eat World	Chase This Light	https://i.scdn.co/image/ab67616d0000b2735ef9ed02ab556930e5f4392d
1378	Jimmy Eat World	Bleed American	https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6
1378	Jimmy Eat World	Futures (Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b273f7d76f56dcec489d92bcfffc
1378	Jimmy Eat World	Bleed American (Deluxe Edition)	https://i.scdn.co/image/ab67616d0000b2732f0d89b1c4dcebefda07a959
1379	Hurts	Surrender (Deluxe)	https://i.scdn.co/image/ab67616d0000b27364a5b8262af45ceb61f5cf99
1379	Hurts	Exile (Deluxe)	https://i.scdn.co/image/ab67616d0000b2730591768de50b4ff871686a3d
1379	Hurts	do i not deserve happiness?	https://i.scdn.co/image/ab67616d0000b273e780754c181cbfc24ca01a97
1379	Hurts	Truthfully Speaking	https://i.scdn.co/image/ab67616d0000b2731819b419a6b7db3edb0cbbac
1379	Hurts	Happiness - Deluxe Edition	https://i.scdn.co/image/ab67616d0000b273df3d8fb47baeacc36d7df844
1380	Blue October	Sway	https://i.scdn.co/image/ab67616d0000b273c1e72d9a6b0ea8981457de84
1380	Blue October	This is What I Live For	https://i.scdn.co/image/ab67616d0000b273acb9083cec2d0cf68a18a570
1380	Blue October	Foiled	https://i.scdn.co/image/ab67616d0000b27303c87a7a7fb22e536c6ea781
1380	Blue October	History For Sale	https://i.scdn.co/image/ab67616d0000b273a3e557101dbb2fcff288ad85
